links,name,company,location,position,salary,level
https://www.seek.com.au/job/80103898?type=standard&ref=search-standalone,Maintenance data analyst,Ox Mountain Limited ,Perth WA,Maintenance (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80167003?type=standout&ref=search-standalone,Power Platform Developer,Ampcontrol Limited ,"Tomago, Newcastle, Maitland & Hunter NSW",Developers/Programmers (Information & Communication Technology),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/80298743?type=standout&ref=search-standalone,"Senior DevOps Engineer (Azure, Bicep)",Nuage Technology Group ,Sydney NSW,Engineering - Software (Information & Communication Technology),$115 – $131.25 per hour,Contract/Temp
https://www.seek.com.au/job/80236677?type=standout&ref=search-standalone,Asset Planner,Service Stream Limited ,"Frankston South, Melbourne VIC",Maintenance (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79956085?type=standard&ref=search-standalone,Graduate Mechatronics  - Installation and Commissioning,Tanis Confectionery Australia ,"Chipping Norton, Sydney NSW",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80273301?type=promoted&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Adelaide SA,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80102491?type=promoted&ref=search-standalone,"Customer Project Principal Planner, Data Centres",Schneider Electric ,Sydney NSW,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79669567?type=standard&ref=search-standalone,Automation Tester,Randstad Digital ,Canberra ACT,Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/80237128?type=standout&ref=search-standalone,Power Platform Lead,City Facilities Management ,"Mulgrave, Melbourne VIC",Developers/Programmers (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79828526?type=standout&ref=search-standalone,Project Manager,SAGE Automation ,Darwin NT,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80143297?type=standout&ref=search-standalone,Project Manager,Cromarty ,Melbourne VIC,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80129028?type=standout&ref=search-standalone,Project Manager - Mining Technology Automation,UpperGround by Hudson - Projects & Transformation ,Brisbane QLD,Programme & Project Management (Information & Communication Technology),Attractive Daily Rate,Contract/Temp
https://www.seek.com.au/job/80152501?type=standout&ref=search-standalone,"Senior Test Automation Engineer (Cloud, Mobile Apps & CRM)",Recruitment Hive ,Canberra ACT,Testing & Quality Assurance (Information & Communication Technology),$900 - $1150 p.d. + $NEG-All fees disclosed,Contract/Temp
https://www.seek.com.au/job/79718420?type=standout&ref=search-standalone,Solution Engineer - Low Voltage Engineer,Siemens Ltd ,"North Ryde, Sydney NSW",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80043248?type=standout&ref=search-standalone,Senior Network Engineer - Cloud / Terraform / Automation,"Talent – Specialists in tech, transformation & beyond ",Sydney NSW,Engineering - Network (Information & Communication Technology),$160k - $180k p.a.,Full time
https://www.seek.com.au/job/80111925?type=standout&ref=search-standalone,Manufacturing Engineer,Invetech ,"Mount Waverley, Melbourne VIC",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79942478?type=standard&ref=search-standalone,Electrical Engineer,Australia Wide Engineering Recruitment ,"Wollongong, Wollongong, Illawarra & South Coast NSW",Electrical/Electronic Engineering (Engineering),$75 to $100/hour,Contract/Temp
https://www.seek.com.au/job/79686252?type=standard&ref=search-standalone,Global Instrumentation & Control Lead Engineer,Eriez Magnetics Pty Limited ,"Epping, Melbourne VIC","Mining - Processing (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80043860?type=standout&ref=search-standalone,Graduate Role - Electrical Engineering,Becker Mining Australia Pty Ltd ,"Thornton, Newcastle, Maitland & Hunter NSW",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80102061?type=standout&ref=search-standalone,Operational Technology Engineer,Karara Mining Limited ,"Perenjori, Geraldton, Gascoyne & Midwest WA",Networks & Systems Administration (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79818095?type=standout&ref=search-standalone,Senior Security Automation Engineer,The Decipher Bureau ,Sydney NSW,Security (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80029260?type=standout&ref=search-standalone,BMS Service Engineer,Schneider Electric ,Sydney NSW,Technicians (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80295692?type=standout&ref=search-standalone,Junior AWS DevOps Engineer,DeVision Recruitment ,Sydney NSW,Engineering - Software (Information & Communication Technology),$100k-$120K+Super,Full time
https://www.seek.com.au/job/80096103?type=standout&ref=search-standalone,Optical Network Development Engineer,Amazon Web Services ,Sydney NSW,Engineering - Network (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80146639?type=standout&ref=search-standalone,Electrical Design Engineer,Aurecon ,Sydney NSW,Electrical/Electronic Engineering (Engineering),Competitive salary & benefits,Full time
https://www.seek.com.au/job/79987448?type=standout&ref=search-standalone,Senior Project Engineer,Schneider Electric ,Sydney NSW,Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80044199?type=standard&ref=search-standalone,Engineering Manager,BT Imaging Pty Ltd ,"Waterloo, Sydney NSW",Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80273076?type=promoted&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Brisbane QLD,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80102491?type=promoted&ref=search-standalone,"Customer Project Principal Planner, Data Centres",Schneider Electric ,Sydney NSW,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79936396?type=standout&ref=search-standalone,BMS/HVAC Engineer,TMR Recruitment Services Pty Ltd ,Melbourne VIC,Building Services Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80124455?type=standout&ref=search-standalone,Team Lead - SCADA Engineering,Melbourne Water ,Melbourne VIC,Electrical/Electronic Engineering (Engineering),Competitive Salary ,Full time
https://www.seek.com.au/job/80141058?type=standout&ref=search-standalone,IS&T Systems Engineer,Wiggins Island Coal Export Terminal (WICET) ,"Gladstone, Gladstone & Central QLD",Engineering - Network (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80085607?type=standout&ref=search-standalone,Brooks Engineering Summer Intern Program,Brooks Automation ,"Virginia, Brisbane QLD",Other (Engineering),Add expected salary to your profile for insights,Casual/Vacation
https://www.seek.com.au/job/80056220?type=standard&ref=search-standalone,Junior Automation Test specialists * 4 (Python/Javascript),AYAN INFOTECH PTY LTD ,Melbourne VIC,Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/79650246?type=standout&ref=search-standalone,Project Engineer - Protection (Melbourne),Schweitzer Engineering Laboratories ,"Preston, Melbourne VIC",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79650287?type=standout&ref=search-standalone,Project Engineer - Protection (Melbourne),Schweitzer Engineering Laboratories ,"Preston, Melbourne VIC",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79840408?type=standout&ref=search-standalone,Specialist Control Systems,N/A,Brisbane QLD,"Other (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79688918?type=standout&ref=search-standalone,Product Development Technician - Autonomous Machinery,Landpower Ltd ,"Wagga Wagga, Wagga Wagga & Riverina NSW",Product Management & Development (Marketing & Communications),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80033443?type=standout&ref=search-standalone,Commissioning and Systems Integration Lead (Oil & Gas),Wood. ,Perth WA,"Oil & Gas - Engineering & Maintenance (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79939012?type=standout&ref=search-standalone,Maintenance Manager,MaxiTRANS Australia Pty Ltd ,"Wendouree, Ballarat & Central Highlands VIC",Maintenance (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80196512?type=standout&ref=search-standalone,Protection and Control Engineer,UE ,Melbourne VIC,Electrical/Electronic Engineering (Engineering),Competitive salary + annual bonus,Full time
https://www.seek.com.au/job/79986319?type=standout&ref=search-standalone,Automation Tester,National Heavy Vehicle Regulator ,"Newstead, Brisbane QLD",Testing & Quality Assurance (Information & Communication Technology),$117533.93 to 125747.48 + Super,Full time
https://www.seek.com.au/job/80089906?type=standout&ref=search-standalone,HVDC Service & Commissioning Engineer,Hitachi Energy ,"Fortitude Valley, Brisbane QLD",Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79844165?type=standout&ref=search-standalone,Application Support  Engineer - Siebel  (Contract) ,"Talent – Specialists in tech, transformation & beyond ","Barangaroo, Sydney NSW",Help Desk & IT Support (Information & Communication Technology),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/80269500?type=standout&ref=search-standalone,Automation Business Development Manager,Crossmuller ,"Somersby, Gosford & Central Coast NSW",New Business Development (Sales),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80214780?type=standout&ref=search-standalone,Full Stack .NET Engineer with Automation Test Skills,Accenture ,Brisbane QLD,Developers/Programmers (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80174134?type=standout&ref=search-standalone,Protection and Control Engineer,UE ,"Glen Waverley, Melbourne VIC",Electrical/Electronic Engineering (Engineering),Competitive salary + annual bonus,Full time
https://www.seek.com.au/job/79939481?type=standout&ref=search-standalone,QA Automation Manager,News Corp Australia ,"Surry Hills, Sydney NSW",Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80286290?type=standout&ref=search-standalone,Senior Data Migration Engineer,KPMG ,Melbourne VIC,Database Development & Administration (Information & Communication Technology),Our people build skills for the future,Full time
https://www.seek.com.au/job/80270255?type=standout&ref=search-standalone,Senior Smart Buildings Consultant,Stantec Australia Pty Ltd ,Sydney NSW,Building Services Engineering (Engineering),All employees get Salary Continuance Insurance,Full time
https://www.seek.com.au/job/79792640?type=standout&ref=search-standalone,Senior Functional Safety Engineer,Aurecon ,Perth WA,Electrical/Electronic Engineering (Engineering),Attractive salary and flexible working!,Full time
https://www.seek.com.au/job/80049197?type=standout&ref=search-standalone,"Field Service Supervisor (Tullamarine, Melbourne)",Scott Automation and Robotics ,"Tullamarine, Melbourne VIC",Field Engineering (Engineering),JOIN OUR GROWING TEAM! ,Full time
https://www.seek.com.au/job/80195274?type=standout&ref=search-standalone,Electrical Systems Specialists,Department of Climate Change Energy the Environment and Water ,"Kingston, Hobart TAS",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80195723?type=standout&ref=search-standalone,Associate Principal Mechanical Engineer,Invetech ,"Mount Waverley, Melbourne VIC",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80234151?type=standout&ref=search-standalone,BMS Project Technician,Airmaster Australia Pty Ltd ,Sydney NSW,Technicians (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80017474?type=standout&ref=search-standalone,Senior Engineer,Essential Energy ,"Port Macquarie, Port Macquarie & Mid North Coast NSW",Electrical/Electronic Engineering (Engineering),Benefits + allowance + 16% Super ,Full time
https://www.seek.com.au/job/79814628?type=standout&ref=search-standalone,Automation Test Analyst,AutoGuru Australia Pty Ltd ,"Broadbeach, Gold Coast QLD",Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80297634?type=standout&ref=search-standalone,Senior Windows Systems Engineer,Technology One Limited ,Brisbane QLD,Engineering - Software (Information & Communication Technology),Competitive Remuneration & Benefits,Full time
https://www.seek.com.au/job/80247448?type=standout&ref=search-standalone,Site Specialist (AHS) -Mining Automation,Komatsu Australia Pty Ltd ,"Port Hedland, Karratha & Pilbara WA","Mining - Engineering & Maintenance (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80169759?type=standout&ref=search-standalone,Modern Workplace Engineer,Perpetual Services Pty Limited ,Sydney NSW,Networks & Systems Administration (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80269187?type=standout&ref=search-standalone,Software Engineer - Market Data,Shell Energy ,Melbourne VIC,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80022609?type=standard&ref=search-standalone,Field Service Engineer,FLANDERS of Australia ,"Bayswater, Perth WA",Field Engineering (Engineering),$50 – $55 per hour,Full time
https://www.seek.com.au/job/80151698?type=standout&ref=search-standalone,Engineering & Maintenance Manager,Life-Space Group Pty Ltd ,"Clayton, Melbourne VIC",Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80278825?type=standout&ref=search-standalone,Switch Developers,N/A,Sydney NSW,Developers/Programmers (Information & Communication Technology),$75 – $81.25 per hour,Contract/Temp
https://www.seek.com.au/job/80167811?type=standout&ref=search-standalone,Systems Engineer,Gladstone Ports Corporation ,"Gladstone, Gladstone & Central QLD",Systems Engineering (Engineering)Government - State (Government & Defence),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80204523?type=standout&ref=search-standalone,Principal Primary Systems Engineer,Evoenergy ,"Greenway, Canberra ACT",Electrical/Electronic Engineering (Engineering),"$186,058.00 plus 16% superannuation",Full time
https://www.seek.com.au/job/80201308?type=standout&ref=search-standalone,Lead Machine Learning Engineer,nib health funds limited ,Sydney NSW,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80200590?type=standout&ref=search-standalone,Site Reliability Engineer,Seisma ,Melbourne VIC,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/80263973?type=standout&ref=search-standalone,Electrical Project Engineer,Complex Electrical (CE Group) Pty Ltd ,Brisbane QLD,Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/79633405?type=standout&ref=search-standalone,Mechanical Engineer – Evening Shift,NOJA Power Switchgear Pty Ltd ,"Murarrie, Brisbane QLD",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80144640?type=standout&ref=search-standalone,Test Automation Lead,South East Water ,"Frankston, Melbourne VIC",Testing & Quality Assurance (Information & Communication Technology)Government - State (Government & Defence),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/79939012?type=promoted&ref=search-standalone,Maintenance Manager,MaxiTRANS Australia Pty Ltd ,"Wendouree, Ballarat & Central Highlands VIC",Maintenance (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79939087?type=promoted&ref=search-standalone,Electrical Technician,JH Tester ,"Prestons, Sydney NSW",Electricians (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79724918?type=standout&ref=search-standalone,Electrical Manufacturing Engineer II,Gilmour Space Technologies Pty Ltd ,"Yatala, Gold Coast QLD",Aerospace Engineering (Engineering),Base salary plus superannuation,Full time
https://www.seek.com.au/job/80205990?type=standout&ref=search-standalone,Data Engineer,Triple Zero Victoria ,"Burwood East, Melbourne VIC",Developers/Programmers (Information & Communication Technology)Government - State (Government & Defence),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80111961?type=standout&ref=search-standalone,Senior Mechanical Engineer,Invetech ,"Mount Waverley, Melbourne VIC",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79872164?type=standout&ref=search-standalone,Senior Electrical Engineer,Resourceful Recruitment ,Sydney NSW,Electrical/Electronic Engineering (Engineering),"160,000 - 200,000",Full time
https://www.seek.com.au/job/80141086?type=standout&ref=search-standalone,Software Test Engineer - .Net / C# / MS SQL Server,Dematic Pty Ltd ,"Belrose, Sydney NSW",Testing & Quality Assurance (Information & Communication Technology),"excellent onboarding, career development, travel",Full time
https://www.seek.com.au/job/80047211?type=standard&ref=search-standalone,State Sales Manager - Automation ,Randstad - Sales & Marketing ,Melbourne VIC,Account & Relationship Management (Sales),"car/car allowance, bonus + super ",Full time
https://www.seek.com.au/job/80290151?type=standout&ref=search-standalone,Maintenance Fitter (Dandenong South),TRS Resourcing ,"Bayswater, Melbourne VIC","Fitters, Turners & Machinists (Trades & Services)",$55.00 Per Hour + OT & Super + Travel,Contract/Temp
https://www.seek.com.au/job/79902370?type=standout&ref=search-standalone,Electrical Instrument and Control Engineer,KBR - Kellogg Brown & Root Pty Ltd ,Adelaide SA,Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80273249?type=standout&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Perth WA,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80278750?type=standout&ref=search-standalone,PCC Solution Designers [PowerCurve Collections],N/A,Sydney NSW,Developers/Programmers (Information & Communication Technology),$100 – $137.50 per hour,Contract/Temp
https://www.seek.com.au/job/79939087?type=standout&ref=search-standalone,Electrical Technician,JH Tester ,"Prestons, Sydney NSW",Electricians (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80223069?type=standard&ref=search-standalone,Data scientist/ML Engineer,Logickube ,Sydney NSW,Developers/Programmers (Information & Communication Technology),"$80,000 – $120,000 per year",Full time
https://www.seek.com.au/job/80273076?type=standout&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Brisbane QLD,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80258687?type=standout&ref=search-standalone,Internal Sales Engineer - Applied Products,Mitsubishi Electric Australia Pty Ltd ,"Rydalmere, Sydney NSW",Sales Representatives/Consultants (Sales),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79821106?type=standard&ref=search-standalone,Mechanical Design Engineer,Private Advertiser ,"Meadowbrook, Brisbane QLD",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80273198?type=standout&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Melbourne VIC,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80100001?type=standout&ref=search-standalone,Operational Readiness Engineer - Heavy Industrial Giant,Embedded Expertise ,"Port Kembla, Wollongong, Illawarra & South Coast NSW",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/80273301?type=standout&ref=search-standalone,Principal Engineer,"UpperGround by Hudson - Technology, Projects & Transformation ",Adelaide SA,Developers/Programmers (Information & Communication Technology),Attractive Salary plus bonus scheme,Full time
https://www.seek.com.au/job/80270274?type=standout&ref=search-standalone,Senior Smart Buildings Consultant,Stantec Australia Pty Ltd ,Brisbane QLD,Building Services Engineering (Engineering),All employees get Salary Continuance Insurance,Full time
https://www.seek.com.au/job/80270255?type=standout&ref=search-standalone,Senior Smart Buildings Consultant,Stantec Australia Pty Ltd ,Sydney NSW,Building Services Engineering (Engineering),All employees get Salary Continuance Insurance,Full time
https://www.seek.com.au/job/79939012?type=promoted&ref=search-standalone,Maintenance Manager,MaxiTRANS Australia Pty Ltd ,"Wendouree, Ballarat & Central Highlands VIC",Maintenance (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80244112?type=promoted&ref=search-standalone,CNC Machinist - Gear Grinding,Geographe Enterprises Pty Ltd ,"Kewdale, Perth WA","Fitters, Turners & Machinists (Trades & Services)","Innovative company, consistently progressing.",Full time
https://www.seek.com.au/job/79792640?type=standout&ref=search-standalone,Senior Functional Safety Engineer,Aurecon ,Perth WA,Electrical/Electronic Engineering (Engineering),Attractive salary and flexible working!,Full time
https://www.seek.com.au/job/80049197?type=standout&ref=search-standalone,"Field Service Supervisor (Tullamarine, Melbourne)",Scott Automation and Robotics ,"Tullamarine, Melbourne VIC",Field Engineering (Engineering),JOIN OUR GROWING TEAM! ,Full time
https://www.seek.com.au/job/80195274?type=standout&ref=search-standalone,Electrical Systems Specialists,Department of Climate Change Energy the Environment and Water ,"Kingston, Hobart TAS",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80195723?type=standout&ref=search-standalone,Associate Principal Mechanical Engineer,Invetech ,"Mount Waverley, Melbourne VIC",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80234151?type=standout&ref=search-standalone,BMS Project Technician,Airmaster Australia Pty Ltd ,Sydney NSW,Technicians (Trades & Services),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80017474?type=standout&ref=search-standalone,Senior Engineer,Essential Energy ,"Port Macquarie, Port Macquarie & Mid North Coast NSW",Electrical/Electronic Engineering (Engineering),Benefits + allowance + 16% Super ,Full time
https://www.seek.com.au/job/80140580?type=standout&ref=search-standalone,Senior Microservice Engineer,ebet Gaming System ,"Parramatta, Sydney NSW",Developers/Programmers (Information & Communication Technology),"circa $150,000",Full time
https://www.seek.com.au/job/79814628?type=standout&ref=search-standalone,Automation Test Analyst,AutoGuru Australia Pty Ltd ,"Broadbeach, Gold Coast QLD",Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80297634?type=standout&ref=search-standalone,Senior Windows Systems Engineer,Technology One Limited ,Brisbane QLD,Engineering - Software (Information & Communication Technology),Competitive Remuneration & Benefits,Full time
https://www.seek.com.au/job/80247448?type=standout&ref=search-standalone,Site Specialist (AHS) -Mining Automation,Komatsu Australia Pty Ltd ,"Port Hedland, Karratha & Pilbara WA","Mining - Engineering & Maintenance (Mining, Resources & Energy)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80169759?type=standout&ref=search-standalone,Modern Workplace Engineer,Perpetual Services Pty Limited ,Sydney NSW,Networks & Systems Administration (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80269187?type=standout&ref=search-standalone,Software Engineer - Market Data,Shell Energy ,Melbourne VIC,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80022609?type=standard&ref=search-standalone,Field Service Engineer,FLANDERS of Australia ,"Bayswater, Perth WA",Field Engineering (Engineering),$50 – $55 per hour,Full time
https://www.seek.com.au/job/80151698?type=standout&ref=search-standalone,Engineering & Maintenance Manager,Life-Space Group Pty Ltd ,"Clayton, Melbourne VIC",Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80278825?type=standout&ref=search-standalone,Switch Developers,N/A,Sydney NSW,Developers/Programmers (Information & Communication Technology),$75 – $81.25 per hour,Contract/Temp
https://www.seek.com.au/job/80167811?type=standout&ref=search-standalone,Systems Engineer,Gladstone Ports Corporation ,"Gladstone, Gladstone & Central QLD",Systems Engineering (Engineering)Government - State (Government & Defence),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80204523?type=standout&ref=search-standalone,Principal Primary Systems Engineer,Evoenergy ,"Greenway, Canberra ACT",Electrical/Electronic Engineering (Engineering),"$186,058.00 plus 16% superannuation",Full time
https://www.seek.com.au/job/80201308?type=standout&ref=search-standalone,Lead Machine Learning Engineer,nib health funds limited ,Sydney NSW,Engineering - Software (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79633405?type=standout&ref=search-standalone,Mechanical Engineer – Evening Shift,NOJA Power Switchgear Pty Ltd ,"Murarrie, Brisbane QLD",Mechanical Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80144640?type=standout&ref=search-standalone,Test Automation Lead,South East Water ,"Frankston, Melbourne VIC",Testing & Quality Assurance (Information & Communication Technology)Government - State (Government & Defence),Add expected salary to your profile for insights,Contract/Temp
https://www.seek.com.au/job/79905273?type=promoted&ref=search-standalone,Electronics Engineer - Cyber Systems (Uni Sponsorship),ADF Careers ,Melbourne VIC,Security (Information & Communication Technology)Government - Federal (Government & Defence),"$35,000 - $54,999 per year",Full time
https://www.seek.com.au/job/80171333?type=promoted&ref=search-standalone,Project Manager/Senior Project Manager,Schneider Electric ,Melbourne VIC,Programme & Project Management (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80203391?type=standout&ref=search-standalone,Site Reliability Engineer,Microsoft ,Sydney NSW,Engineering - Software (Information & Communication Technology),Subsidised health insurance + stock discounts,Full time
https://www.seek.com.au/job/80114109?type=standout&ref=search-standalone,National Operations & Quality Manager,Regal Rexnord ,"Bennetts Green, Newcastle, Maitland & Hunter NSW","Quality Assurance & Control (Manufacturing, Transport & Logistics)",Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80102304?type=standard&ref=search-standalone,Machine Learning Engineer,Professional Search Group ,Perth WA,Other (Information & Communication Technology),AUD 160000 - 200000 per annum,Full time
https://www.seek.com.au/job/79897007?type=standard&ref=search-standalone,ITS Engineers/Project Managers,Integrate ITS ,Brisbane QLD,Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80288137?type=standout&ref=search-standalone,DevOps Engineer,Saab Australia Pty Ltd ,Adelaide SA,Developers/Programmers (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80097165?type=standard&ref=search-standalone,Maintenance Technician,George Lord ,"Campbellfield, Melbourne VIC",Technicians (Trades & Services),2 positions available: day shift & afternoon shift,Full time
https://www.seek.com.au/job/80204777?type=standard&ref=search-standalone,Test Automation Lead ,HorizonOne Recruitment ,Canberra ACT,Testing & Quality Assurance (Information & Communication Technology),$120/hr - $150/hr,Full time
https://www.seek.com.au/job/80270227?type=standout&ref=search-standalone,Senior Smart Buildings Consultant,Stantec Australia Pty Ltd ,Adelaide SA,Building Services Engineering (Engineering),All employees get Salary Continuance Insurance,Full time
https://www.seek.com.au/job/80270292?type=standout&ref=search-standalone,Senior Smart Buildings Consultant,Stantec Australia Pty Ltd ,Melbourne VIC,Building Services Engineering (Engineering),All employees get Salary Continuance Insurance,Full time
https://www.seek.com.au/job/80097858?type=standout&ref=search-standalone,QA Engineer,Woolworths Group ,"Surry Hills, Sydney NSW",Testing & Quality Assurance (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80296902?type=standout&ref=search-standalone,Consultant - Elasticsearch,Atturra ,Canberra ACT,Consultants (Information & Communication Technology),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80102492?type=standout&ref=search-standalone,"Customer Project Principal Planner, Data Centres",Schneider Electric ,Melbourne VIC,Project Management (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/79895708?type=standout&ref=search-standalone,Commissioning Engineer - Remote,Fuji SMBE Harwal Pty Ltd ,"Rydalmere, Sydney NSW",Electrical/Electronic Engineering (Engineering),Add expected salary to your profile for insights,Full time
https://www.seek.com.au/job/80257364?type=standout&ref=search-standalone,Technical Sales Support Professional - BMS OR Security,Siemens Ltd ,"Bayswater, Melbourne VIC",Technicians (Trades & Services),Add expected salary to your profile for insights,Full time
